Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.389457500,1,1,1,1,1,1,1,1
0.389466250,0,1,1,1,1,1,1,1
0.389475000,1,1,1,1,1,1,1,1
0.389483750,0,1,1,1,1,1,1,1
0.389516500,1,1,1,1,1,1,1,1
0.389525250,0,1,1,1,1,1,1,1
0.389558000,1,1,1,1,1,1,1,1
0.389566750,0,1,1,1,1,1,1,1
0.389599500,1,1,1,1,1,1,1,1
0.389608250,0,1,1,1,1,1,1,1
0.389641000,1,1,1,1,1,1,1,1
0.389649750,0,1,1,1,1,1,1,1
0.389666500,1,1,1,1,1,1,1,1
0.389683250,0,1,1,1,1,1,1,1
0.389692000,1,1,1,1,1,1,1,1
0.389708750,0,1,1,1,1,1,1,1
0.389717500,1,1,1,1,1,1,1,1
0.389726250,0,1,1,1,1,1,1,1
0.389735000,1,1,1,1,1,1,1,1
0.389743750,0,1,1,1,1,1,1,1
0.389752500,1,1,1,1,1,1,1,1
0.389761250,0,1,1,1,1,1,1,1
0.389770000,1,1,1,1,1,1,1,1
0.389778750,0,1,1,1,1,1,1,1
0.389787500,1,1,1,1,1,1,1,1
0.389796250,0,1,1,1,1,1,1,1
0.389821000,1,1,1,1,1,1,1,1
0.389829750,0,1,1,1,1,1,1,1
0.389838250,1,1,1,1,1,1,1,1
0.418719500,0,1,1,1,1,1,1,1
0.418752000,1,1,1,1,1,1,1,1
0.418783500,0,1,1,1,1,1,1,1
0.418792500,1,1,1,1,1,1,1,1
0.418809000,0,1,1,1,1,1,1,1
0.418834000,1,1,1,1,1,1,1,1
0.418842500,0,1,1,1,1,1,1,1
0.418859500,1,1,1,1,1,1,1,1
0.418868000,0,1,1,1,1,1,1,1
0.418877000,1,1,1,1,1,1,1,1
0.418885500,0,1,1,1,1,1,1,1
0.418894500,1,1,1,1,1,1,1,1
0.418903000,0,1,1,1,1,1,1,1
0.418920000,1,1,1,1,1,1,1,1
0.418936500,0,1,1,1,1,1,1,1
0.418961500,1,1,1,1,1,1,1,1
0.418970000,0,1,1,1,1,1,1,1
0.419003000,1,1,1,1,1,1,1,1
0.419011500,0,1,1,1,1,1,1,1
0.419044500,1,1,1,1,1,1,1,1
0.419053000,0,1,1,1,1,1,1,1
0.419086000,1,1,1,1,1,1,1,1
0.419094500,0,1,1,1,1,1,1,1
0.419127500,1,1,1,1,1,1,1,1
0.419136250,0,1,1,1,1,1,1,1
0.419169000,1,1,1,1,1,1,1,1
0.419177750,0,1,1,1,1,1,1,1
0.419210500,1,1,1,1,1,1,1,1
0.419219250,0,1,1,1,1,1,1,1
0.419252000,1,1,1,1,1,1,1,1
0.419260750,0,1,1,1,1,1,1,1
0.419293500,1,1,1,1,1,1,1,1
0.419302250,0,1,1,1,1,1,1,1
0.419335000,1,1,1,1,1,1,1,1
0.419343750,0,1,1,1,1,1,1,1
0.419376500,1,1,1,1,1,1,1,1
0.419385250,0,1,1,1,1,1,1,1
0.419418000,1,1,1,1,1,1,1,1
0.419426750,0,1,1,1,1,1,1,1
0.419459500,1,1,1,1,1,1,1,1
0.419468250,0,1,1,1,1,1,1,1
0.419477000,1,1,1,1,1,1,1,1
0.419485750,0,1,1,1,1,1,1,1
0.419494500,1,1,1,1,1,1,1,1
0.419503250,0,1,1,1,1,1,1,1
0.419536000,1,1,1,1,1,1,1,1
0.419544750,0,1,1,1,1,1,1,1
0.419569500,1,1,1,1,1,1,1,1
0.419586250,0,1,1,1,1,1,1,1
0.419603000,1,1,1,1,1,1,1,1
0.419611750,0,1,1,1,1,1,1,1
0.419628500,1,1,1,1,1,1,1,1
0.419637250,0,1,1,1,1,1,1,1
0.419662000,1,1,1,1,1,1,1,1
0.419670750,0,1,1,1,1,1,1,1
0.419679500,1,1,1,1,1,1,1,1
0.419704250,0,1,1,1,1,1,1,1
0.419721000,1,1,1,1,1,1,1,1
0.422601750,0,1,1,1,1,1,1,1
0.422634000,1,1,1,1,1,1,1,1
0.422665750,0,1,1,1,1,1,1,1
0.422674500,1,1,1,1,1,1,1,1
0.422683250,0,1,1,1,1,1,1,1
0.422692000,1,1,1,1,1,1,1,1
0.422700750,0,1,1,1,1,1,1,1
0.422717500,1,1,1,1,1,1,1,1
0.422726250,0,1,1,1,1,1,1,1
0.422735000,1,1,1,1,1,1,1,1
0.422751750,0,1,1,1,1,1,1,1
0.422760500,1,1,1,1,1,1,1,1
0.422768750,0,1,1,1,1,1,1,1
0.422777500,1,1,1,1,1,1,1,1
0.422786250,0,1,1,1,1,1,1,1
0.422803000,1,1,1,1,1,1,1,1
0.422827750,0,1,1,1,1,1,1,1
0.422844500,1,1,1,1,1,1,1,1
0.422853250,0,1,1,1,1,1,1,1
0.422886000,1,1,1,1,1,1,1,1
0.422894750,0,1,1,1,1,1,1,1
0.422927500,1,1,1,1,1,1,1,1
0.422936250,0,1,1,1,1,1,1,1
0.422969000,1,1,1,1,1,1,1,1
0.422977750,0,1,1,1,1,1,1,1
0.423010500,1,1,1,1,1,1,1,1
0.423019250,0,1,1,1,1,1,1,1
0.423052000,1,1,1,1,1,1,1,1
0.423060750,0,1,1,1,1,1,1,1
0.423093500,1,1,1,1,1,1,1,1
0.423102250,0,1,1,1,1,1,1,1
0.423135000,1,1,1,1,1,1,1,1
0.423143750,0,1,1,1,1,1,1,1
0.423176500,1,1,1,1,1,1,1,1
0.423185250,0,1,1,1,1,1,1,1
0.423218000,1,1,1,1,1,1,1,1
0.423226750,0,1,1,1,1,1,1,1
0.423259500,1,1,1,1,1,1,1,1
0.423276250,0,1,1,1,1,1,1,1
0.423301000,1,1,1,1,1,1,1,1
0.423325750,0,1,1,1,1,1,1,1
0.423342500,1,1,1,1,1,1,1,1
0.423367250,0,1,1,1,1,1,1,1
0.423376000,1,1,1,1,1,1,1,1
0.423384750,0,1,1,1,1,1,1,1
0.423393500,1,1,1,1,1,1,1,1
0.423401750,0,1,1,1,1,1,1,1
0.423410500,1,1,1,1,1,1,1,1
0.423419250,0,1,1,1,1,1,1,1
0.423436000,1,1,1,1,1,1,1,1
0.423444250,0,1,1,1,1,1,1,1
0.423453250,1,1,1,1,1,1,1,1
0.468959000,0,1,1,1,1,1,1,1
0.468991500,1,1,1,1,1,1,1,1
0.469023000,0,1,1,1,1,1,1,1
0.469032000,1,1,1,1,1,1,1,1
0.469040500,0,1,1,1,1,1,1,1
0.469049000,1,1,1,1,1,1,1,1
0.469057250,0,1,1,1,1,1,1,1
0.469074000,1,1,1,1,1,1,1,1
0.469098250,0,1,1,1,1,1,1,1
0.469106750,1,1,1,1,1,1,1,1
0.469115000,0,1,1,1,1,1,1,1
0.469131750,1,1,1,1,1,1,1,1
0.469140000,0,1,1,1,1,1,1,1
0.469156500,1,1,1,1,1,1,1,1
0.469196750,0,1,1,1,1,1,1,1
0.469221250,1,1,1,1,1,1,1,1
0.469237500,0,1,1,1,1,1,1,1
0.469246250,1,1,1,1,1,1,1,1
0.469254500,0,1,1,1,1,1,1,1
0.469271000,1,1,1,1,1,1,1,1
0.469279250,0,1,1,1,1,1,1,1
0.469304000,1,1,1,1,1,1,1,1
0.469312250,0,1,1,1,1,1,1,1
0.469320750,1,1,1,1,1,1,1,1
0.469337000,0,1,1,1,1,1,1,1
0.469345750,1,1,1,1,1,1,1,1
0.469354000,0,1,1,1,1,1,1,1
0.469370500,1,1,1,1,1,1,1,1
0.469475000,0,1,1,1,1,1,1,1
0.469507500,1,1,1,1,1,1,1,1
0.469539000,0,1,1,1,1,1,1,1
0.469548000,1,1,1,1,1,1,1,1
0.469564500,0,1,1,1,1,1,1,1
0.469589500,1,1,1,1,1,1,1,1
0.469598000,0,1,1,1,1,1,1,1
0.469615000,1,1,1,1,1,1,1,1
0.469623500,0,1,1,1,1,1,1,1
0.469632500,1,1,1,1,1,1,1,1
0.469641000,0,1,1,1,1,1,1,1
0.469650000,1,1,1,1,1,1,1,1
0.469658500,0,1,1,1,1,1,1,1
0.469675500,1,1,1,1,1,1,1,1
0.469692000,0,1,1,1,1,1,1,1
0.469717000,1,1,1,1,1,1,1,1
0.469725500,0,1,1,1,1,1,1,1
0.469758500,1,1,1,1,1,1,1,1
0.469767000,0,1,1,1,1,1,1,1
0.469800000,1,1,1,1,1,1,1,1
0.469808500,0,1,1,1,1,1,1,1
0.469841500,1,1,1,1,1,1,1,1
0.469850000,0,1,1,1,1,1,1,1
0.469883000,1,1,1,1,1,1,1,1
0.469891500,0,1,1,1,1,1,1,1
0.469924500,1,1,1,1,1,1,1,1
0.469933000,0,1,1,1,1,1,1,1
0.469966000,1,1,1,1,1,1,1,1
0.469974500,0,1,1,1,1,1,1,1
0.470007500,1,1,1,1,1,1,1,1
0.470016000,0,1,1,1,1,1,1,1
0.470049000,1,1,1,1,1,1,1,1
0.470057500,0,1,1,1,1,1,1,1
0.470090500,1,1,1,1,1,1,1,1
0.470099250,0,1,1,1,1,1,1,1
0.470132000,1,1,1,1,1,1,1,1
0.470140750,0,1,1,1,1,1,1,1
0.470173500,1,1,1,1,1,1,1,1
0.470182250,0,1,1,1,1,1,1,1
0.470215000,1,1,1,1,1,1,1,1
0.470223750,0,1,1,1,1,1,1,1
0.470232500,1,1,1,1,1,1,1,1
0.470241250,0,1,1,1,1,1,1,1
0.470250000,1,1,1,1,1,1,1,1
0.470258750,0,1,1,1,1,1,1,1
0.470291500,1,1,1,1,1,1,1,1
0.470300250,0,1,1,1,1,1,1,1
0.470325000,1,1,1,1,1,1,1,1
0.470341750,0,1,1,1,1,1,1,1
0.470358500,1,1,1,1,1,1,1,1
0.470367250,0,1,1,1,1,1,1,1
0.470384000,1,1,1,1,1,1,1,1
0.470392750,0,1,1,1,1,1,1,1
0.470417500,1,1,1,1,1,1,1,1
0.470426250,0,1,1,1,1,1,1,1
0.470435000,1,1,1,1,1,1,1,1
0.470459750,0,1,1,1,1,1,1,1
0.470476500,1,1,1,1,1,1,1,1
0.478997500,0,1,1,1,1,1,1,1
0.479030000,1,1,1,1,1,1,1,1
0.479061500,0,1,1,1,1,1,1,1
0.479070500,1,1,1,1,1,1,1,1
0.479079000,0,1,1,1,1,1,1,1
0.479088000,1,1,1,1,1,1,1,1
0.479096500,0,1,1,1,1,1,1,1
0.479105500,1,1,1,1,1,1,1,1
0.479114000,0,1,1,1,1,1,1,1
0.479139000,1,1,1,1,1,1,1,1
0.479147500,0,1,1,1,1,1,1,1
0.479156500,1,1,1,1,1,1,1,1
0.479165000,0,1,1,1,1,1,1,1
0.479174000,1,1,1,1,1,1,1,1
0.479182500,0,1,1,1,1,1,1,1
0.479199500,1,1,1,1,1,1,1,1
0.479216000,0,1,1,1,1,1,1,1
0.479241000,1,1,1,1,1,1,1,1
0.479249500,0,1,1,1,1,1,1,1
0.479282500,1,1,1,1,1,1,1,1
0.479291000,0,1,1,1,1,1,1,1
0.479324000,1,1,1,1,1,1,1,1
0.479332500,0,1,1,1,1,1,1,1
0.479365500,1,1,1,1,1,1,1,1
0.479374000,0,1,1,1,1,1,1,1
0.479407000,1,1,1,1,1,1,1,1
0.479415500,0,1,1,1,1,1,1,1
0.479448500,1,1,1,1,1,1,1,1
0.479457000,0,1,1,1,1,1,1,1
0.479490000,1,1,1,1,1,1,1,1
0.479498500,0,1,1,1,1,1,1,1
0.479531500,1,1,1,1,1,1,1,1
0.479540000,0,1,1,1,1,1,1,1
0.479557000,1,1,1,1,1,1,1,1
0.479573500,0,1,1,1,1,1,1,1
0.479614500,1,1,1,1,1,1,1,1
0.479623000,0,1,1,1,1,1,1,1
0.479656000,1,1,1,1,1,1,1,1
0.479664500,0,1,1,1,1,1,1,1
0.479697500,1,1,1,1,1,1,1,1
0.479706000,0,1,1,1,1,1,1,1
0.479715000,1,1,1,1,1,1,1,1
0.479723500,0,1,1,1,1,1,1,1
0.479732500,1,1,1,1,1,1,1,1
0.479741000,0,1,1,1,1,1,1,1
0.479782000,1,1,1,1,1,1,1,1
0.479790500,0,1,1,1,1,1,1,1
0.479823500,1,1,1,1,1,1,1,1
0.479832000,0,1,1,1,1,1,1,1
0.479865000,1,1,1,1,1,1,1,1
0.479873500,0,1,1,1,1,1,1,1
0.479906500,1,1,1,1,1,1,1,1
0.479915000,0,1,1,1,1,1,1,1
0.479924000,1,1,1,1,1,1,1,1
0.479932500,0,1,1,1,1,1,1,1
0.479949500,1,1,1,1,1,1,1,1
0.479958000,0,1,1,1,1,1,1,1
0.479991000,1,1,1,1,1,1,1,1
0.480031500,0,1,1,1,1,1,1,1
0.480040500,1,1,1,1,1,1,1,1
0.480073000,0,1,1,1,1,1,1,1
0.480114000,1,1,1,1,1,1,1,1
0.480122500,0,1,1,1,1,1,1,1
0.480155500,1,1,1,1,1,1,1,1
0.480164000,0,1,1,1,1,1,1,1
0.480197000,1,1,1,1,1,1,1,1
0.480205500,0,1,1,1,1,1,1,1
0.480238500,1,1,1,1,1,1,1,1
0.480247000,0,1,1,1,1,1,1,1
0.480280000,1,1,1,1,1,1,1,1
0.480288750,0,1,1,1,1,1,1,1
0.480321500,1,1,1,1,1,1,1,1
0.480330250,0,1,1,1,1,1,1,1
0.480363000,1,1,1,1,1,1,1,1
0.480371750,0,1,1,1,1,1,1,1
0.480404500,1,1,1,1,1,1,1,1
0.480437250,0,1,1,1,1,1,1,1
0.480446000,1,1,1,1,1,1,1,1
0.480462750,0,1,1,1,1,1,1,1
0.480479500,1,1,1,1,1,1,1,1
0.480488250,0,1,1,1,1,1,1,1
0.480497000,1,1,1,1,1,1,1,1
0.480513750,0,1,1,1,1,1,1,1
0.480522500,1,1,1,1,1,1,1,1
0.480531250,0,1,1,1,1,1,1,1
0.480540000,1,1,1,1,1,1,1,1
0.480548750,0,1,1,1,1,1,1,1
0.480557500,1,1,1,1,1,1,1,1
0.480566250,0,1,1,1,1,1,1,1
0.480583000,1,1,1,1,1,1,1,1
0.488984000,0,1,1,1,1,1,1,1
0.489016500,1,1,1,1,1,1,1,1
0.489048000,0,1,1,1,1,1,1,1
0.489057000,1,1,1,1,1,1,1,1
0.489065500,0,1,1,1,1,1,1,1
0.489074500,1,1,1,1,1,1,1,1
0.489083000,0,1,1,1,1,1,1,1
0.489100000,1,1,1,1,1,1,1,1
0.489124500,0,1,1,1,1,1,1,1
0.489133500,1,1,1,1,1,1,1,1
0.489142000,0,1,1,1,1,1,1,1
0.489151000,1,1,1,1,1,1,1,1
0.489167500,0,1,1,1,1,1,1,1
0.489184500,1,1,1,1,1,1,1,1
0.489209000,0,1,1,1,1,1,1,1
0.489226000,1,1,1,1,1,1,1,1
0.489242500,0,1,1,1,1,1,1,1
0.489267500,1,1,1,1,1,1,1,1
0.489276000,0,1,1,1,1,1,1,1
0.489309000,1,1,1,1,1,1,1,1
0.489317500,0,1,1,1,1,1,1,1
0.489350500,1,1,1,1,1,1,1,1
0.489359000,0,1,1,1,1,1,1,1
0.489392000,1,1,1,1,1,1,1,1
0.489432500,0,1,1,1,1,1,1,1
0.489441500,1,1,1,1,1,1,1,1
0.489474000,0,1,1,1,1,1,1,1
0.489515000,1,1,1,1,1,1,1,1
0.489523500,0,1,1,1,1,1,1,1
0.489540500,1,1,1,1,1,1,1,1
0.489549000,0,1,1,1,1,1,1,1
0.489558000,1,1,1,1,1,1,1,1
0.489574500,0,1,1,1,1,1,1,1
0.489591500,1,1,1,1,1,1,1,1
0.489600000,0,1,1,1,1,1,1,1
0.489609000,1,1,1,1,1,1,1,1
0.489625500,0,1,1,1,1,1,1,1
0.489642500,1,1,1,1,1,1,1,1
0.489683000,0,1,1,1,1,1,1,1
0.489692000,1,1,1,1,1,1,1,1
0.489724500,0,1,1,1,1,1,1,1
0.489733500,1,1,1,1,1,1,1,1
0.489766000,0,1,1,1,1,1,1,1
0.489775000,1,1,1,1,1,1,1,1
0.489807500,0,1,1,1,1,1,1,1
0.489840500,1,1,1,1,1,1,1,1
0.489849000,0,1,1,1,1,1,1,1
0.489858000,1,1,1,1,1,1,1,1
0.489874500,0,1,1,1,1,1,1,1
0.489891500,1,1,1,1,1,1,1,1
0.489900000,0,1,1,1,1,1,1,1
0.489909000,1,1,1,1,1,1,1,1
0.489917500,0,1,1,1,1,1,1,1
0.489934500,1,1,1,1,1,1,1,1
0.489951000,0,1,1,1,1,1,1,1
0.489960000,1,1,1,1,1,1,1,1
0.489968500,0,1,1,1,1,1,1,1
0.489985500,1,1,1,1,1,1,1,1
0.489994250,0,1,1,1,1,1,1,1
0.490002750,1,1,1,1,1,1,1,1
0.519180000,0,1,1,1,1,1,1,1
0.519212500,1,1,1,1,1,1,1,1
0.519244000,0,1,1,1,1,1,1,1
0.519253000,1,1,1,1,1,1,1,1
0.519269500,0,1,1,1,1,1,1,1
0.519294500,1,1,1,1,1,1,1,1
0.519303000,0,1,1,1,1,1,1,1
0.519320000,1,1,1,1,1,1,1,1
0.519328500,0,1,1,1,1,1,1,1
0.519337500,1,1,1,1,1,1,1,1
0.519346000,0,1,1,1,1,1,1,1
0.519355000,1,1,1,1,1,1,1,1
0.519363500,0,1,1,1,1,1,1,1
0.519380500,1,1,1,1,1,1,1,1
0.519397000,0,1,1,1,1,1,1,1
0.519422000,1,1,1,1,1,1,1,1
0.519430500,0,1,1,1,1,1,1,1
0.519463500,1,1,1,1,1,1,1,1
0.519472000,0,1,1,1,1,1,1,1
0.519505000,1,1,1,1,1,1,1,1
0.519513500,0,1,1,1,1,1,1,1
0.519546500,1,1,1,1,1,1,1,1
0.519555000,0,1,1,1,1,1,1,1
0.519588000,1,1,1,1,1,1,1,1
0.519596500,0,1,1,1,1,1,1,1
0.519629500,1,1,1,1,1,1,1,1
0.519638000,0,1,1,1,1,1,1,1
0.519671000,1,1,1,1,1,1,1,1
0.519679500,0,1,1,1,1,1,1,1
0.519712500,1,1,1,1,1,1,1,1
0.519721000,0,1,1,1,1,1,1,1
0.519754000,1,1,1,1,1,1,1,1
0.519762500,0,1,1,1,1,1,1,1
0.519795500,1,1,1,1,1,1,1,1
0.519804000,0,1,1,1,1,1,1,1
0.519837000,1,1,1,1,1,1,1,1
0.519845500,0,1,1,1,1,1,1,1
0.519878500,1,1,1,1,1,1,1,1
0.519887000,0,1,1,1,1,1,1,1
0.519920000,1,1,1,1,1,1,1,1
0.519928500,0,1,1,1,1,1,1,1
0.519937500,1,1,1,1,1,1,1,1
0.519946000,0,1,1,1,1,1,1,1
0.519955000,1,1,1,1,1,1,1,1
0.519963500,0,1,1,1,1,1,1,1
0.519996500,1,1,1,1,1,1,1,1
0.520005000,0,1,1,1,1,1,1,1
0.520030000,1,1,1,1,1,1,1,1
0.520046500,0,1,1,1,1,1,1,1
0.520063500,1,1,1,1,1,1,1,1
0.520072000,0,1,1,1,1,1,1,1
0.520089000,1,1,1,1,1,1,1,1
0.520097500,0,1,1,1,1,1,1,1
0.520122500,1,1,1,1,1,1,1,1
0.520131000,0,1,1,1,1,1,1,1
0.520140000,1,1,1,1,1,1,1,1
0.520164500,0,1,1,1,1,1,1,1
0.520181500,1,1,1,1,1,1,1,1
0.522958000,0,1,1,1,1,1,1,1
0.522990250,1,1,1,1,1,1,1,1
0.523022000,0,1,1,1,1,1,1,1
0.523030750,1,1,1,1,1,1,1,1
0.523039000,0,1,1,1,1,1,1,1
0.523047750,1,1,1,1,1,1,1,1
0.523056000,0,1,1,1,1,1,1,1
0.523072750,1,1,1,1,1,1,1,1
0.523081500,0,1,1,1,1,1,1,1
0.523090250,1,1,1,1,1,1,1,1
0.523107000,0,1,1,1,1,1,1,1
0.523115750,1,1,1,1,1,1,1,1
0.523124000,0,1,1,1,1,1,1,1
0.523132750,1,1,1,1,1,1,1,1
0.523141500,0,1,1,1,1,1,1,1
0.523158250,1,1,1,1,1,1,1,1
0.523183000,0,1,1,1,1,1,1,1
0.523199750,1,1,1,1,1,1,1,1
0.523208500,0,1,1,1,1,1,1,1
0.523241250,1,1,1,1,1,1,1,1
0.523250000,0,1,1,1,1,1,1,1
0.523282750,1,1,1,1,1,1,1,1
0.523291500,0,1,1,1,1,1,1,1
0.523324250,1,1,1,1,1,1,1,1
0.523333000,0,1,1,1,1,1,1,1
0.523365750,1,1,1,1,1,1,1,1
0.523374500,0,1,1,1,1,1,1,1
0.523407250,1,1,1,1,1,1,1,1
0.523416000,0,1,1,1,1,1,1,1
0.523448750,1,1,1,1,1,1,1,1
0.523457500,0,1,1,1,1,1,1,1
0.523490250,1,1,1,1,1,1,1,1
0.523499000,0,1,1,1,1,1,1,1
0.523531750,1,1,1,1,1,1,1,1
0.523540500,0,1,1,1,1,1,1,1
0.523573250,1,1,1,1,1,1,1,1
0.523582000,0,1,1,1,1,1,1,1
0.523614750,1,1,1,1,1,1,1,1
0.523631500,0,1,1,1,1,1,1,1
0.523656250,1,1,1,1,1,1,1,1
0.523681000,0,1,1,1,1,1,1,1
0.523697750,1,1,1,1,1,1,1,1
0.523722500,0,1,1,1,1,1,1,1
0.523731250,1,1,1,1,1,1,1,1
0.523739500,0,1,1,1,1,1,1,1
0.523748250,1,1,1,1,1,1,1,1
0.523757000,0,1,1,1,1,1,1,1
0.523765750,1,1,1,1,1,1,1,1
0.523774500,0,1,1,1,1,1,1,1
0.523791250,1,1,1,1,1,1,1,1
0.523799750,0,1,1,1,1,1,1,1
0.523808750,1,1,1,1,1,1,1,1
0.534512750,0,1,1,1,1,1,1,1
0.534545250,1,1,1,1,1,1,1,1
0.534576750,0,1,1,1,1,1,1,1
0.534585750,1,1,1,1,1,1,1,1
0.534618250,0,1,1,1,1,1,1,1
0.534627250,1,1,1,1,1,1,1,1
0.534635750,0,1,1,1,1,1,1,1
0.534652750,1,1,1,1,1,1,1,1
0.534661250,0,1,1,1,1,1,1,1
0.534670250,1,1,1,1,1,1,1,1
0.534678750,0,1,1,1,1,1,1,1
0.534687750,1,1,1,1,1,1,1,1
0.534696250,0,1,1,1,1,1,1,1
0.534713250,1,1,1,1,1,1,1,1
0.534729750,0,1,1,1,1,1,1,1
0.534754750,1,1,1,1,1,1,1,1
0.534763250,0,1,1,1,1,1,1,1
0.534772250,1,1,1,1,1,1,1,1
0.534780750,0,1,1,1,1,1,1,1
0.534789750,1,1,1,1,1,1,1,1
0.534798250,0,1,1,1,1,1,1,1
0.534815250,1,1,1,1,1,1,1,1
0.534831750,0,1,1,1,1,1,1,1
0.534840750,1,1,1,1,1,1,1,1
0.534849250,0,1,1,1,1,1,1,1
0.534858250,1,1,1,1,1,1,1,1
0.534866750,0,1,1,1,1,1,1,1
0.534883750,1,1,1,1,1,1,1,1
0.534892250,0,1,1,1,1,1,1,1
0.534901250,1,1,1,1,1,1,1,1
0.534917750,0,1,1,1,1,1,1,1
0.534926750,1,1,1,1,1,1,1,1
0.534935250,0,1,1,1,1,1,1,1
0.534952250,1,1,1,1,1,1,1,1
0.534968750,0,1,1,1,1,1,1,1
0.534993750,1,1,1,1,1,1,1,1
0.535010250,0,1,1,1,1,1,1,1
0.535035250,1,1,1,1,1,1,1,1
0.535051750,0,1,1,1,1,1,1,1
0.535076750,1,1,1,1,1,1,1,1
0.535085250,0,1,1,1,1,1,1,1
0.535094250,1,1,1,1,1,1,1,1
0.535102750,0,1,1,1,1,1,1,1
0.535111750,1,1,1,1,1,1,1,1
0.535120250,0,1,1,1,1,1,1,1
0.535137250,1,1,1,1,1,1,1,1
0.535145750,0,1,1,1,1,1,1,1
0.535154750,1,1,1,1,1,1,1,1
0.535163250,0,1,1,1,1,1,1,1
0.535180250,1,1,1,1,1,1,1,1
0.535188750,0,1,1,1,1,1,1,1
0.535197750,1,1,1,1,1,1,1,1
0.535206250,0,1,1,1,1,1,1,1
0.535223250,1,1,1,1,1,1,1,1
0.535255750,0,1,1,1,1,1,1,1
0.535264750,1,1,1,1,1,1,1,1
0.535273250,0,1,1,1,1,1,1,1
0.535282250,1,1,1,1,1,1,1,1
0.535290750,0,1,1,1,1,1,1,1
0.535307750,1,1,1,1,1,1,1,1
0.535316250,0,1,1,1,1,1,1,1
0.535325250,1,1,1,1,1,1,1,1
0.535341750,0,1,1,1,1,1,1,1
0.535350750,1,1,1,1,1,1,1,1
0.535359250,0,1,1,1,1,1,1,1
0.535368250,1,1,1,1,1,1,1,1
0.535376750,0,1,1,1,1,1,1,1
0.535385750,1,1,1,1,1,1,1,1
0.535394250,0,1,1,1,1,1,1,1
0.535411250,1,1,1,1,1,1,1,1
0.535419750,0,1,1,1,1,1,1,1
0.535428750,1,1,1,1,1,1,1,1
0.535437250,0,1,1,1,1,1,1,1
0.535454250,1,1,1,1,1,1,1,1
0.535462750,0,1,1,1,1,1,1,1
0.535471750,1,1,1,1,1,1,1,1
0.535480250,0,1,1,1,1,1,1,1
0.535505250,1,1,1,1,1,1,1,1
0.535513750,0,1,1,1,1,1,1,1
0.535522750,1,1,1,1,1,1,1,1
0.535531250,0,1,1,1,1,1,1,1
0.535548250,1,1,1,1,1,1,1,1
0.535564750,0,1,1,1,1,1,1,1
0.535589750,1,1,1,1,1,1,1,1
0.535598250,0,1,1,1,1,1,1,1
0.535607250,1,1,1,1,1,1,1,1
0.535615750,0,1,1,1,1,1,1,1
0.535624750,1,1,1,1,1,1,1,1
0.535633250,0,1,1,1,1,1,1,1
0.535642250,1,1,1,1,1,1,1,1
0.535650750,0,1,1,1,1,1,1,1
0.535667750,1,1,1,1,1,1,1,1
0.535692250,0,1,1,1,1,1,1,1
0.535717250,1,1,1,1,1,1,1,1
0.535733750,0,1,1,1,1,1,1,1
0.535774750,1,1,1,1,1,1,1,1
0.535783250,0,1,1,1,1,1,1,1
0.535800250,1,1,1,1,1,1,1,1
0.535816750,0,1,1,1,1,1,1,1
0.535857750,1,1,1,1,1,1,1,1
0.535866250,0,1,1,1,1,1,1,1
0.535883250,1,1,1,1,1,1,1,1
0.535899750,0,1,1,1,1,1,1,1
0.535916750,1,1,1,1,1,1,1,1
0.535925250,0,1,1,1,1,1,1,1
0.535934250,1,1,1,1,1,1,1,1
0.535942750,0,1,1,1,1,1,1,1
0.535967750,1,1,1,1,1,1,1,1
0.535984250,0,1,1,1,1,1,1,1
0.536001250,1,1,1,1,1,1,1,1
0.536009750,0,1,1,1,1,1,1,1
0.536026750,1,1,1,1,1,1,1,1
0.536035250,0,1,1,1,1,1,1,1
0.536052250,1,1,1,1,1,1,1,1
0.536068750,0,1,1,1,1,1,1,1
0.536085750,1,1,1,1,1,1,1,1
0.536094250,0,1,1,1,1,1,1,1
0.536103250,1,1,1,1,1,1,1,1
0.536111750,0,1,1,1,1,1,1,1
0.536136750,1,1,1,1,1,1,1,1
0.536153250,0,1,1,1,1,1,1,1
0.536194250,1,1,1,1,1,1,1,1
0.536202750,0,1,1,1,1,1,1,1
0.536211750,1,1,1,1,1,1,1,1
0.536220250,0,1,1,1,1,1,1,1
0.536237250,1,1,1,1,1,1,1,1
0.536269750,0,1,1,1,1,1,1,1
0.536278750,1,1,1,1,1,1,1,1
0.536319500,0,1,1,1,1,1,1,1
0.536328250,1,1,1,1,1,1,1,1
0.536337000,0,1,1,1,1,1,1,1
0.536369750,1,1,1,1,1,1,1,1
0.569740000,0,1,1,1,1,1,1,1
0.569772500,1,1,1,1,1,1,1,1
0.569804000,0,1,1,1,1,1,1,1
0.569813000,1,1,1,1,1,1,1,1
0.569829500,0,1,1,1,1,1,1,1
0.569854500,1,1,1,1,1,1,1,1
0.569863000,0,1,1,1,1,1,1,1
0.569880000,1,1,1,1,1,1,1,1
0.569888500,0,1,1,1,1,1,1,1
0.569897500,1,1,1,1,1,1,1,1
0.569906000,0,1,1,1,1,1,1,1
0.569915000,1,1,1,1,1,1,1,1
0.569923500,0,1,1,1,1,1,1,1
0.569940500,1,1,1,1,1,1,1,1
0.569957000,0,1,1,1,1,1,1,1
0.569982000,1,1,1,1,1,1,1,1
